user_id;user_name;rt_user;retweet_count;favorite_count;created_at;retweeted;hashtags;user_mentions;text
141957261;xxmasx;Cyrille A. NOEL;1;0;Thu Mar 23 09:39:54 +0000 2023;True;[{'text': 'éducation', 'indices': [49, 59]}];[{'screen_name': 'whaller_fr', 'name': 'Whaller', 'id': 563769406, 'id_str': '563769406', 'indices': [3, 14]}];RT @whaller_fr: La direction du numérique pour l'#éducation, le Comité d'éthique pour les données d'éducation, la doctrine technique du num…
4515702137;unzaphilomene;Philomene 🇨🇦🇪🇺🇫🇷 “Stand by 🇺🇦”;3;0;Thu Mar 23 09:32:36 +0000 2023;True;[];[{'screen_name': 'CaroitEleonore', 'name': 'Eleonore Caroit', 'id': 1523637350089248768, 'id_str': '1523637350089248768', 'indices': [3, 18]}];"RT @CaroitEleonore: [Ils me soutiennent]

Gabriel Attal, Ministre délégué auprès du ministre de l'Économie, des Finances et de la Souverain…"
557510540;gondoltam;Frederic Ktorza;0;0;Thu Mar 23 09:17:11 +0000 2023;False;[];[{'screen_name': 'Thpagbe', 'name': 'Thomas Pagbe', 'id': 259430368, 'id_str': '259430368', 'indices': [232, 240]}];"Excellent débat au niveau Européen avec nos partenaires de CIONET sur la RGPD et la Souveraineté numérique hier soir qui a été suivi par un dîner à la hauteur de l'événement. Bravo à nos intervenants et notre journaliste animateur.
@Thpagbe, Janelle McLea…https://t.co/ewoy05u7YK"
563769406;whaller_fr;Whaller;1;0;Thu Mar 23 09:14:21 +0000 2023;False;[{'text': 'éducation', 'indices': [33, 43]}, {'text': 'CloudauCentre', 'indices': [170, 184]}, {'text': 'souveraineténumérique', 'indices': [220, 242]}];[{'screen_name': '_DINUM', 'name': 'DINUM', 'id': 4910809053, 'id_str': '4910809053', 'indices': [191, 198]}];"La direction du numérique pour l'#éducation, le Comité d'éthique pour les données d'éducation, la doctrine technique du numérique dans l'éducation ou encore la stratégie #CloudauCentre de la @_DINUM. 
Qu'en est-il de la #souveraineténumérique au sein de https://t.co/1Kd0LhxFpN… https://t.co/ClWd9XJbnp"
563769406;whaller_fr;Whaller;0;0;Thu Mar 23 09:12:30 +0000 2023;False;[{'text': 'éducation', 'indices': [33, 43]}, {'text': 'CloudauCentre', 'indices': [170, 184]}, {'text': 'souveraineténumérique', 'indices': [220, 242]}];[{'screen_name': '_DINUM', 'name': 'DINUM', 'id': 4910809053, 'id_str': '4910809053', 'indices': [191, 198]}];"La direction du numérique pour l'#éducation, le Comité d'éthique pour les données d'éducation, la doctrine technique du numérique dans l'éducation ou encore la stratégie #CloudauCentre de la @_DINUM. 
Qu'en est-il de la #souveraineténumérique au sein de https://t.co/1Kd0LhxFpN… https://t.co/AoGx9S8dcv"
1448677169392144390;LesPatriotes_75;Les Patriotes Parisiens;20;0;Thu Mar 23 08:31:09 +0000 2023;True;[{'text': 'Microsoft', 'indices': [108, 118]}];[{'screen_name': 'SouveraineTech', 'name': 'Souveraine Tech', 'id': 1256644369077219328, 'id_str': '1256644369077219328', 'indices': [3, 18]}];RT @SouveraineTech: Bravo ! Il nous faut sortir du piège des partis, et sortir nos données de santé de chez #Microsoft ! Il nous faut plus…
2874676055;NabilBouzerna;Nabil Bouzerna;20;0;Thu Mar 23 07:58:18 +0000 2023;True;[{'text': 'Microsoft', 'indices': [108, 118]}];[{'screen_name': 'SouveraineTech', 'name': 'Souveraine Tech', 'id': 1256644369077219328, 'id_str': '1256644369077219328', 'indices': [3, 18]}];RT @SouveraineTech: Bravo ! Il nous faut sortir du piège des partis, et sortir nos données de santé de chez #Microsoft ! Il nous faut plus…
888689357221179393;JeannouTshibala;JTT23;0;2;Thu Mar 23 04:23:44 +0000 2023;False;[{'text': 'Afrique', 'indices': [0, 8]}, {'text': 'éducation', 'indices': [95, 105]}, {'text': 'militaire', 'indices': [106, 116]}, {'text': 'santé', 'indices': [117, 123]}, {'text': 'alimentaire', 'indices': [125, 137]}, {'text': 'numerique', 'indices': [138, 148]}, {'text': 'justice', 'indices': [149, 157]}, {'text': 'économique', 'indices': [158, 169]}];[];#Afrique :Ton plus gros défis est le rétablissement de la souveraineté sous toutes ses formes .#éducation #militaire #santé  #alimentaire #numerique #justice #économique etc..,,
1692796112;PitRko;RITABRATA MAJUMDAR 🍕🍟🍷🎶⚽🎾🗼🕉✝️☮📱💻📺📚;20;0;Thu Mar 23 04:14:24 +0000 2023;True;[];[{'screen_name': 'AssembleeNat', 'name': 'Assemblée nationale', 'id': 242694507, 'id_str': '242694507', 'indices': [3, 16]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [84, 97]}];"RT @AssembleeNat: 🔴 Financement des concessions autoroutières

Suivez l'audition de @BrunoLeMaire, ministre de l’économie, des finances et…"
1516724133136060423;Jam_AmeriqueLat;Jeunes avec Macron Amérique Latine;3;0;Thu Mar 23 01:44:22 +0000 2023;True;[];[{'screen_name': 'CaroitEleonore', 'name': 'Eleonore Caroit', 'id': 1523637350089248768, 'id_str': '1523637350089248768', 'indices': [3, 18]}];"RT @CaroitEleonore: [Ils me soutiennent]

Gabriel Attal, Ministre délégué auprès du ministre de l'Économie, des Finances et de la Souverain…"
1533943891149197312;BLarrouquis;Benoît Larrouquis;3;0;Thu Mar 23 00:40:03 +0000 2023;True;[];[{'screen_name': 'CaroitEleonore', 'name': 'Eleonore Caroit', 'id': 1523637350089248768, 'id_str': '1523637350089248768', 'indices': [3, 18]}];"RT @CaroitEleonore: [Ils me soutiennent]

Gabriel Attal, Ministre délégué auprès du ministre de l'Économie, des Finances et de la Souverain…"
1523637350089248768;CaroitEleonore;Eleonore Caroit;3;15;Thu Mar 23 00:17:55 +0000 2023;False;[{'text': 'SoutienEleonoreCaroit', 'indices': [217, 239]}, {'text': 'Caroit2023', 'indices': [240, 251]}, {'text': 'ElectionsLegislatives2023', 'indices': [252, 278]}];[{'screen_name': 'GabrielAttal', 'name': 'Gabriel Attal', 'id': 379718466, 'id_str': '379718466', 'indices': [201, 214]}];"[Ils me soutiennent]

Gabriel Attal, Ministre délégué auprès du ministre de l'Économie, des Finances et de la Souveraineté industrielle et numérique, chargé des Comptes publics 

Ecoutez son message 🔊
@GabrielAttal 

#SoutienEleonoreCaroit
#Caroit2023
#ElectionsLegislatives2023 https://t.co/AGrmCf42gM"
1247851792760745984;LafayetteBerni2;Lafayette Bernie;20;0;Wed Mar 22 23:39:53 +0000 2023;True;[{'text': 'Microsoft', 'indices': [108, 118]}];[{'screen_name': 'SouveraineTech', 'name': 'Souveraine Tech', 'id': 1256644369077219328, 'id_str': '1256644369077219328', 'indices': [3, 18]}];RT @SouveraineTech: Bravo ! Il nous faut sortir du piège des partis, et sortir nos données de santé de chez #Microsoft ! Il nous faut plus…
1241728172242206720;antoine_gainot;Antoine Gainot;20;0;Wed Mar 22 23:06:21 +0000 2023;True;[{'text': 'Microsoft', 'indices': [108, 118]}];[{'screen_name': 'SouveraineTech', 'name': 'Souveraine Tech', 'id': 1256644369077219328, 'id_str': '1256644369077219328', 'indices': [3, 18]}];RT @SouveraineTech: Bravo ! Il nous faut sortir du piège des partis, et sortir nos données de santé de chez #Microsoft ! Il nous faut plus…
1031390983437643776;nadji_bahia;Bahia;0;0;Wed Mar 22 22:43:50 +0000 2023;False;[];[{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [0, 6]}];@BFMTV On voit les priorités, 55.4% du budget pour les ministères de l’Économie, des finance finances et de la souveraineté industrielle et numérique VS 10.4 % pour l’éducation et la jeunesse et 0.6% pour la culture
6663162;remiforall;remiforall 🏴‍☠️;16;0;Wed Mar 22 22:21:23 +0000 2023;True;[];[{'screen_name': 'atlantico_fr', 'name': 'Atlantico', 'id': 185167847, 'id_str': '185167847', 'indices': [3, 16]}, {'screen_name': 'atlantico_fr', 'name': 'Atlantico', 'id': 185167847, 'id_str': '185167847', 'indices': [105, 118]}];RT @atlantico_fr: Lois sur le numérique : trop de « bonnes » intentions tuent les bonnes intentions  via @atlantico_fr https://t.co/syhlasb…
1487132301452623873;SaMajesteNap;Asklépios;0;0;Wed Mar 22 22:03:41 +0000 2023;False;[];[{'screen_name': 'GeekKoding', 'name': 'geekcoding ⚡️', 'id': 849027608805289984, 'id_str': '849027608805289984', 'indices': [0, 11]}, {'screen_name': 'Fred4Bonnet', 'name': 'Fred BONNET', 'id': 809430038231810049, 'id_str': '809430038231810049', 'indices': [12, 24]}, {'screen_name': 'stanislasrig', 'name': 'Stanislas Rigault', 'id': 1038091753411293185, 'id_str': '1038091753411293185', 'indices': [25, 38]}, {'screen_name': 'MaximeTHEBAUL10', 'name': 'Maxime THEBAULT', 'id': 1395046528386060291, 'id_str': '1395046528386060291', 'indices': [39, 55]}];@GeekKoding @Fred4Bonnet @stanislasrig @MaximeTHEBAUL10 Avec Reconquête ? Eh bien, si vraiment tu te sens intéressé, je peux t'inviter à contacter des cadres qui pourront possiblement te parler des ambitions de Reconquête! quant à la crypto, la souveraineté numérique, les nft et d'autres éléments plus théoriques (Java, Python...).
440818705;fulc927;Sébastien BRICE;20;0;Wed Mar 22 21:49:00 +0000 2023;True;[{'text': 'Microsoft', 'indices': [108, 118]}];[{'screen_name': 'SouveraineTech', 'name': 'Souveraine Tech', 'id': 1256644369077219328, 'id_str': '1256644369077219328', 'indices': [3, 18]}];RT @SouveraineTech: Bravo ! Il nous faut sortir du piège des partis, et sortir nos données de santé de chez #Microsoft ! Il nous faut plus…
2865611553;Dodo974Le;🦞🦞LeDodo974TropChoyé🛶🛶🍓🍓Augmenté de 0€;20;0;Wed Mar 22 21:48:45 +0000 2023;True;[];[{'screen_name': 'AssembleeNat', 'name': 'Assemblée nationale', 'id': 242694507, 'id_str': '242694507', 'indices': [3, 16]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [84, 97]}];"RT @AssembleeNat: 🔴 Financement des concessions autoroutières

Suivez l'audition de @BrunoLeMaire, ministre de l’économie, des finances et…"
2421155164;Yeamepct;φ 𝜈éro en avril/demande 35%;20;0;Wed Mar 22 21:47:05 +0000 2023;True;[];[{'screen_name': 'AssembleeNat', 'name': 'Assemblée nationale', 'id': 242694507, 'id_str': '242694507', 'indices': [3, 16]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [84, 97]}];"RT @AssembleeNat: 🔴 Financement des concessions autoroutières

Suivez l'audition de @BrunoLeMaire, ministre de l’économie, des finances et…"
1472135141954838535;Liz131975;LEBRUN Liz;0;0;Wed Mar 22 21:32:41 +0000 2023;False;[];[{'screen_name': 'papanours60', 'name': 'Papanours', 'id': 841979802357764097, 'id_str': '841979802357764097', 'indices': [0, 12]}, {'screen_name': 'ThierryCravero', 'name': 'ThierryCRAVERO', 'id': 1376582204483112962, 'id_str': '1376582204483112962', 'indices': [13, 28]}];"@papanours60 @ThierryCravero https://t.co/suz3vGLZiD
ou Ministère de l'Économie, des Finances et de la Souveraineté industrielle et numérique Télédoc 151
139, rue de Bercy 75572 Paris Cedex 12"
1259393124008374272;effisyn_sds;Effisyn S.D.S;20;0;Wed Mar 22 21:20:15 +0000 2023;True;[{'text': 'Microsoft', 'indices': [108, 118]}];[{'screen_name': 'SouveraineTech', 'name': 'Souveraine Tech', 'id': 1256644369077219328, 'id_str': '1256644369077219328', 'indices': [3, 18]}];RT @SouveraineTech: Bravo ! Il nous faut sortir du piège des partis, et sortir nos données de santé de chez #Microsoft ! Il nous faut plus…
493944667;wget42;wget;20;0;Wed Mar 22 20:52:11 +0000 2023;True;[{'text': 'Microsoft', 'indices': [108, 118]}];[{'screen_name': 'SouveraineTech', 'name': 'Souveraine Tech', 'id': 1256644369077219328, 'id_str': '1256644369077219328', 'indices': [3, 18]}];RT @SouveraineTech: Bravo ! Il nous faut sortir du piège des partis, et sortir nos données de santé de chez #Microsoft ! Il nous faut plus…
13830762;epelboin;Fabrice Epelboin;0;2;Wed Mar 22 20:05:33 +0000 2023;False;[{'text': 'souveraineténumérique', 'indices': [46, 68]}];[];Un argument trop peu utilisé pour défendre la #souveraineténumérique https://t.co/tDESLPE0Xd
3296966980;SurfOrNothing;Coquelin;20;0;Wed Mar 22 19:48:14 +0000 2023;True;[{'text': 'Microsoft', 'indices': [108, 118]}];[{'screen_name': 'SouveraineTech', 'name': 'Souveraine Tech', 'id': 1256644369077219328, 'id_str': '1256644369077219328', 'indices': [3, 18]}];RT @SouveraineTech: Bravo ! Il nous faut sortir du piège des partis, et sortir nos données de santé de chez #Microsoft ! Il nous faut plus…
1281495185160011777;GenFrexit;Génération Frexit;20;0;Wed Mar 22 19:46:46 +0000 2023;True;[{'text': 'Microsoft', 'indices': [108, 118]}];[{'screen_name': 'SouveraineTech', 'name': 'Souveraine Tech', 'id': 1256644369077219328, 'id_str': '1256644369077219328', 'indices': [3, 18]}];RT @SouveraineTech: Bravo ! Il nous faut sortir du piège des partis, et sortir nos données de santé de chez #Microsoft ! Il nous faut plus…
2382346627;poi_switzerland;Points of interests;20;0;Wed Mar 22 19:24:48 +0000 2023;True;[{'text': 'Microsoft', 'indices': [108, 118]}];[{'screen_name': 'SouveraineTech', 'name': 'Souveraine Tech', 'id': 1256644369077219328, 'id_str': '1256644369077219328', 'indices': [3, 18]}];RT @SouveraineTech: Bravo ! Il nous faut sortir du piège des partis, et sortir nos données de santé de chez #Microsoft ! Il nous faut plus…
269670848;soutenable;Stéphane Pagano;20;0;Wed Mar 22 19:22:10 +0000 2023;True;[{'text': 'Microsoft', 'indices': [108, 118]}];[{'screen_name': 'SouveraineTech', 'name': 'Souveraine Tech', 'id': 1256644369077219328, 'id_str': '1256644369077219328', 'indices': [3, 18]}];RT @SouveraineTech: Bravo ! Il nous faut sortir du piège des partis, et sortir nos données de santé de chez #Microsoft ! Il nous faut plus…
1416365577032151047;Spectateuropeen;L'urgence c'est de suite;20;0;Wed Mar 22 19:21:55 +0000 2023;True;[{'text': 'Microsoft', 'indices': [108, 118]}];[{'screen_name': 'SouveraineTech', 'name': 'Souveraine Tech', 'id': 1256644369077219328, 'id_str': '1256644369077219328', 'indices': [3, 18]}];RT @SouveraineTech: Bravo ! Il nous faut sortir du piège des partis, et sortir nos données de santé de chez #Microsoft ! Il nous faut plus…
856628371190673408;Eleutheria29;Nicole;20;0;Wed Mar 22 19:14:22 +0000 2023;True;[{'text': 'Microsoft', 'indices': [108, 118]}];[{'screen_name': 'SouveraineTech', 'name': 'Souveraine Tech', 'id': 1256644369077219328, 'id_str': '1256644369077219328', 'indices': [3, 18]}];RT @SouveraineTech: Bravo ! Il nous faut sortir du piège des partis, et sortir nos données de santé de chez #Microsoft ! Il nous faut plus…
1195784990803550209;Lafontainelili1;Le mégot de Notre-Dame;20;0;Wed Mar 22 19:04:02 +0000 2023;True;[{'text': 'Microsoft', 'indices': [108, 118]}];[{'screen_name': 'SouveraineTech', 'name': 'Souveraine Tech', 'id': 1256644369077219328, 'id_str': '1256644369077219328', 'indices': [3, 18]}];RT @SouveraineTech: Bravo ! Il nous faut sortir du piège des partis, et sortir nos données de santé de chez #Microsoft ! Il nous faut plus…
3077629085;Darioritum;Aliénor;20;0;Wed Mar 22 19:01:17 +0000 2023;True;[{'text': 'Microsoft', 'indices': [108, 118]}];[{'screen_name': 'SouveraineTech', 'name': 'Souveraine Tech', 'id': 1256644369077219328, 'id_str': '1256644369077219328', 'indices': [3, 18]}];RT @SouveraineTech: Bravo ! Il nous faut sortir du piège des partis, et sortir nos données de santé de chez #Microsoft ! Il nous faut plus…
925500085;OpenRoot1;Open-Root;20;0;Wed Mar 22 18:52:24 +0000 2023;True;[{'text': 'Microsoft', 'indices': [108, 118]}];[{'screen_name': 'SouveraineTech', 'name': 'Souveraine Tech', 'id': 1256644369077219328, 'id_str': '1256644369077219328', 'indices': [3, 18]}];RT @SouveraineTech: Bravo ! Il nous faut sortir du piège des partis, et sortir nos données de santé de chez #Microsoft ! Il nous faut plus…
1232602206098087941;Diane_Lagrange;Diane Lagrange;20;0;Wed Mar 22 18:50:54 +0000 2023;True;[{'text': 'Microsoft', 'indices': [108, 118]}];[{'screen_name': 'SouveraineTech', 'name': 'Souveraine Tech', 'id': 1256644369077219328, 'id_str': '1256644369077219328', 'indices': [3, 18]}];RT @SouveraineTech: Bravo ! Il nous faut sortir du piège des partis, et sortir nos données de santé de chez #Microsoft ! Il nous faut plus…
1256644369077219328;SouveraineTech;Souveraine Tech;20;46;Wed Mar 22 18:46:30 +0000 2023;False;[{'text': 'Microsoft', 'indices': [88, 98]}, {'text': 'démocratietranspartisane', 'indices': [182, 207]}, {'text': 'HDH', 'indices': [211, 215]}, {'text': 'HealthDataHub', 'indices': [216, 230]}, {'text': 'souveraineténumérique', 'indices': [231, 253]}];[];Bravo ! Il nous faut sortir du piège des partis, et sortir nos données de santé de chez #Microsoft ! Il nous faut plus de députés courageux et conscients de la gravité de ce sujet ! #démocratietranspartisane 🇫🇷 #HDH #HealthDataHub #souveraineténumérique https://t.co/xMrgCOi1sC… https://t.co/GmJZQSVdIE
1636789584645193729;LeJournaldellAI;IA Le Journal;0;0;Wed Mar 22 18:03:51 +0000 2023;False;[];[];"Or, il pense qu'il est important de garder la main sur le fonctionnement de ces outils afin de conserver la propriété des données, la souveraineté numérique et le respect de la culture du pays qui les utilise.

Selon lui, l’IA doit demeurer un ""bien commun de l’humanité""."
883652647340957696;Owona_Sama;Kratos;0;0;Wed Mar 22 17:22:15 +0000 2023;False;[];[];"Ecart à suivre avc attention
Mais essayer de rattraper serait vain
- le devpt humain reste la priorité 
- à moyen terme l'objectif accessible est la souveraineté technologique et numérique 
 - enfin ds une économie globalisée, faire levier sur nos avantages (minerais et marché) https://t.co/sZi1T8ulDH"
1117468628;Cequejedisnow;mimi sourit 🐝🦁🐸🦍🐄🐑🌹🌳🇪🇺🇺🇦;20;0;Wed Mar 22 17:04:06 +0000 2023;True;[];[{'screen_name': 'AssembleeNat', 'name': 'Assemblée nationale', 'id': 242694507, 'id_str': '242694507', 'indices': [3, 16]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [84, 97]}];"RT @AssembleeNat: 🔴 Financement des concessions autoroutières

Suivez l'audition de @BrunoLeMaire, ministre de l’économie, des finances et…"
1093089180933066752;ConstansPierre;Pierre CONSTANS;20;0;Wed Mar 22 17:03:54 +0000 2023;True;[];[{'screen_name': 'AssembleeNat', 'name': 'Assemblée nationale', 'id': 242694507, 'id_str': '242694507', 'indices': [3, 16]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [84, 97]}];"RT @AssembleeNat: 🔴 Financement des concessions autoroutières

Suivez l'audition de @BrunoLeMaire, ministre de l’économie, des finances et…"
3051007386;patriton13;Patty_lim #soutienauPresidentMacron;20;0;Wed Mar 22 16:57:35 +0000 2023;True;[];[{'screen_name': 'AssembleeNat', 'name': 'Assemblée nationale', 'id': 242694507, 'id_str': '242694507', 'indices': [3, 16]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [84, 97]}];"RT @AssembleeNat: 🔴 Financement des concessions autoroutières

Suivez l'audition de @BrunoLeMaire, ministre de l’économie, des finances et…"
772215918868979712;FaireEnsembleEM;Faire #Ensemble;20;0;Wed Mar 22 16:55:42 +0000 2023;True;[];[{'screen_name': 'AssembleeNat', 'name': 'Assemblée nationale', 'id': 242694507, 'id_str': '242694507', 'indices': [3, 16]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [84, 97]}];"RT @AssembleeNat: 🔴 Financement des concessions autoroutières

Suivez l'audition de @BrunoLeMaire, ministre de l’économie, des finances et…"
1388409412956590081;Jodu12550794;Jodu _RENAISSANCE💚🙏;20;0;Wed Mar 22 16:41:13 +0000 2023;True;[];[{'screen_name': 'AssembleeNat', 'name': 'Assemblée nationale', 'id': 242694507, 'id_str': '242694507', 'indices': [3, 16]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [84, 97]}];"RT @AssembleeNat: 🔴 Financement des concessions autoroutières

Suivez l'audition de @BrunoLeMaire, ministre de l’économie, des finances et…"
2267467818;ChristianB040;Christian BARRÉ;20;0;Wed Mar 22 16:41:10 +0000 2023;True;[];[{'screen_name': 'AssembleeNat', 'name': 'Assemblée nationale', 'id': 242694507, 'id_str': '242694507', 'indices': [3, 16]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [84, 97]}];"RT @AssembleeNat: 🔴 Financement des concessions autoroutières

Suivez l'audition de @BrunoLeMaire, ministre de l’économie, des finances et…"
1029384173348368384;GuezVesna;VesnaGuez;20;0;Wed Mar 22 16:25:43 +0000 2023;True;[];[{'screen_name': 'AssembleeNat', 'name': 'Assemblée nationale', 'id': 242694507, 'id_str': '242694507', 'indices': [3, 16]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [84, 97]}];"RT @AssembleeNat: 🔴 Financement des concessions autoroutières

Suivez l'audition de @BrunoLeMaire, ministre de l’économie, des finances et…"
2417165851;christinetregou;christine Périssé #AvecMacron;20;0;Wed Mar 22 16:19:52 +0000 2023;True;[];[{'screen_name': 'AssembleeNat', 'name': 'Assemblée nationale', 'id': 242694507, 'id_str': '242694507', 'indices': [3, 16]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [84, 97]}];"RT @AssembleeNat: 🔴 Financement des concessions autoroutières

Suivez l'audition de @BrunoLeMaire, ministre de l’économie, des finances et…"
222429748;Eric_vds;Eric Vander Steen;20;0;Wed Mar 22 16:19:16 +0000 2023;True;[];[{'screen_name': 'AssembleeNat', 'name': 'Assemblée nationale', 'id': 242694507, 'id_str': '242694507', 'indices': [3, 16]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [84, 97]}];"RT @AssembleeNat: 🔴 Financement des concessions autoroutières

Suivez l'audition de @BrunoLeMaire, ministre de l’économie, des finances et…"
911944543565680645;ChamboncelBen;Benoît Chamboncel;20;0;Wed Mar 22 16:16:45 +0000 2023;True;[];[{'screen_name': 'AssembleeNat', 'name': 'Assemblée nationale', 'id': 242694507, 'id_str': '242694507', 'indices': [3, 16]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [84, 97]}];"RT @AssembleeNat: 🔴 Financement des concessions autoroutières

Suivez l'audition de @BrunoLeMaire, ministre de l’économie, des finances et…"
391919054;CBeaune;Clement Beaune;20;0;Wed Mar 22 16:15:39 +0000 2023;True;[];[{'screen_name': 'AssembleeNat', 'name': 'Assemblée nationale', 'id': 242694507, 'id_str': '242694507', 'indices': [3, 16]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [84, 97]}];"RT @AssembleeNat: 🔴 Financement des concessions autoroutières

Suivez l'audition de @BrunoLeMaire, ministre de l’économie, des finances et…"
1133673673494355968;Smeetz_io;Smeetz;1;0;Wed Mar 22 16:07:13 +0000 2023;True;[];[{'screen_name': 'Jmtille', 'name': 'Jean-Marc Tillé', 'id': 217572562, 'id_str': '217572562', 'indices': [3, 11]}];RT @Jmtille: Magnifique inauguration hier soir au Hangar Y en présence du Ministre de Ministre de l'Économie, des Finances et de la Souvera…
2685425294;MaryCherby;MARY CHERBY;20;0;Wed Mar 22 16:06:47 +0000 2023;True;[];[{'screen_name': 'AssembleeNat', 'name': 'Assemblée nationale', 'id': 242694507, 'id_str': '242694507', 'indices': [3, 16]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [84, 97]}];"RT @AssembleeNat: 🔴 Financement des concessions autoroutières

Suivez l'audition de @BrunoLeMaire, ministre de l’économie, des finances et…"
978288954284892161;AN_DevDur;Commission du développement durable;20;0;Wed Mar 22 16:05:58 +0000 2023;True;[];[{'screen_name': 'AssembleeNat', 'name': 'Assemblée nationale', 'id': 242694507, 'id_str': '242694507', 'indices': [3, 16]}, {'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [84, 97]}];"RT @AssembleeNat: 🔴 Financement des concessions autoroutières

Suivez l'audition de @BrunoLeMaire, ministre de l’économie, des finances et…"
242694507;AssembleeNat;Assemblée nationale;20;27;Wed Mar 22 16:03:13 +0000 2023;False;[{'text': 'DirectAN', 'indices': [220, 229]}];[{'screen_name': 'BrunoLeMaire', 'name': 'Bruno Le Maire', 'id': 374184532, 'id_str': '374184532', 'indices': [66, 79]}, {'screen_name': 'CBeaune', 'name': 'Clement Beaune', 'id': 391919054, 'id_str': '391919054', 'indices': [170, 178]}];"🔴 Financement des concessions autoroutières

Suivez l'audition de @BrunoLeMaire, ministre de l’économie, des finances et de la souveraineté industrielle et numérique, et @CBeaune, ministre délégué chargé des transports.
#DirectAN https://t.co/wHe6OyKne2"
974277086880915456;Yoda552;Mr Yoda55;0;0;Wed Mar 22 16:01:29 +0000 2023;False;[];[{'screen_name': 'jmyremets', 'name': 'Jérémie Mercier', 'id': 1517764143650119680, 'id_str': '1517764143650119680', 'indices': [0, 10]}];"@jmyremets un autre cadeau européen à la société américaine Amazon, perso je boycotte déjà  car elle veut imposer amazon prime sans l'avis du client !
https://t.co/9lWPW60qOE"
78122896;cymbiozrp;cymbioz;1;4;Wed Mar 22 16:00:56 +0000 2023;False;[];[{'screen_name': 'GrablyR', 'name': 'Raphael Grably', 'id': 2541194262, 'id_str': '2541194262', 'indices': [0, 8]}, {'screen_name': 'j_bouteiller', 'name': 'Julien Bouteiller', 'id': 554962088, 'id_str': '554962088', 'indices': [9, 22]}, {'screen_name': 'PaulineDucamp', 'name': 'Pauline Ducamp', 'id': 72510942, 'id_str': '72510942', 'indices': [23, 37]}];"@GrablyR @j_bouteiller @PaulineDucamp - Ransomware : peut-on mettre fin à un business model bien huilé ?
- Souveraineté numérique : quels enjeux à horizon 2025 ?
- Hôpitaux, quand les hackers n’ont aucun scrupule
- Cyberguerre, quelle coopération européenne ?
- JO 2024 &amp; arnaques cyber : évitons d’être sur le podium"
386072477;terpsichore_los;Maria & Carol Los;17;0;Wed Mar 22 14:20:29 +0000 2023;True;[];[{'screen_name': 'LaurenceBoone', 'name': 'Laurence Boone', 'id': 2597903210, 'id_str': '2597903210', 'indices': [3, 17]}];"RT @LaurenceBoone: La décarbonation de l’industrie européenne est le gage de notre souveraineté.

Tout en étant en cohérence avec nos intér…"
